sample	genotype	reporter	txn_inh	m6A_inh	transl_inh	time	time_num	target	experiment	replicate	Ct	expression	is_outlier
C7_1h__STM_none_wt	WT	C7	ActD	STM	mock	1h	1	TDH1	2024-09-08	rep2	24.1772378650709	0.0527204930747753	FALSE
C7_1h__STM_none_wt	WT	C7	ActD	STM	mock	1h	1	mCherry	2024-09-08	rep2	20.0096904921991	0.947392760559555	FALSE
C7_1h__STM_none_wt	WT	C7	ActD	STM	mock	1h	1	Neon2	2024-09-08	rep2	22.6462942138481	0.15236090775109	FALSE
C7_1h__STM_none_wt	WT	C7	ActD	STM	mock	1h	1	TDH1	2024-09-08	rep3	24.0516921058208	0.0575168306457481	FALSE
C7_1h__STM_none_wt	WT	C7	ActD	STM	mock	1h	1	mCherry	2024-09-08	rep3	20.2686544661466	0.791756747031433	FALSE
C7_1h__STM_none_wt	WT	C7	ActD	STM	mock	1h	1	Neon2	2024-09-08	rep3	22.921449346034	0.125952383170226	FALSE
C7_2h__STM_none_wt	WT	C7	ActD	STM	mock	2h	2	TDH1	2024-09-08	rep1	23.4656309438975	0.0863274042101659	FALSE
C7_2h__STM_none_wt	WT	C7	ActD	STM	mock	2h	2	mCherry	2024-09-08	rep1	19.6272721383606	1.23537036232466	FALSE
C7_2h__STM_none_wt	WT	C7	ActD	STM	mock	2h	2	Neon2	2024-09-08	rep1	22.5054624682767	0.16803504450049	FALSE
C7_2h__STM_none_wt	WT	C7	ActD	STM	mock	2h	2	TDH1	2024-09-08	rep2	23.2487352991619	0.100330602902663	FALSE
C7_2h__STM_none_wt	WT	C7	ActD	STM	mock	2h	2	mCherry	2024-09-08	rep2	19.790904383061	1.10241648734799	FALSE
C7_2h__STM_none_wt	WT	C7	ActD	STM	mock	2h	2	Neon2	2024-09-08	rep2	22.3900572237727	0.181948044755086	FALSE
C7_2h__STM_none_wt	WT	C7	ActD	STM	mock	2h	2	TDH1	2024-09-08	rep3	23.6935104816338	0.0737143130199765	FALSE
C7_2h__STM_none_wt	WT	C7	ActD	STM	mock	2h	2	mCherry	2024-09-08	rep3	20.0980038657444	0.891041678818874	FALSE
C7_2h__STM_none_wt	WT	C7	ActD	STM	mock	2h	2	Neon2	2024-09-08	rep3	22.9033052331796	0.130286498676912	FALSE
C7_4h__STM_none_wt	WT	C7	ActD	STM	mock	4h	4	TDH1	2024-09-08	rep1	24.4875347288707	0.0425157127795002	FALSE
C7_4h__STM_none_wt	WT	C7	ActD	STM	mock	4h	4	mCherry	2024-09-08	rep1	21.5351574068598	0.32933125929954	FALSE
C7_4h__STM_none_wt	WT	C7	ActD	STM	mock	4h	4	Neon2	2024-09-08	rep1	24.2912601822287	0.0487094358972642	FALSE
C7_4h__STM_none_wt	WT	C7	ActD	STM	mock	4h	4	TDH1	2024-09-08	rep2	24.1233715402471	0.0547194795437058	FALSE
C7_4h__STM_none_wt	WT	C7	ActD	STM	mock	4h	4	mCherry	2024-09-08	rep2	20.8852111950902	0.516370513175362	FALSE
C7_4h__STM_none_wt	WT	C7	ActD	STM	mock	4h	4	Neon2	2024-09-08	rep2	23.5212141256191	0.0830655043240488	FALSE
C7_4h__STM_none_wt	WT	C7	ActD	STM	mock	4h	4	TDH1	2024-09-08	rep3	24.14632827241	0.0538594972245455	FALSE
C7_4h__STM_none_wt	WT	C7	ActD	STM	mock	4h	4	mCherry	2024-09-08	rep3	20.9972025140695	0.478517776134565	FALSE
C7_4h__STM_none_wt	WT	C7	ActD	STM	mock	4h	4	Neon2	2024-09-08	rep3	23.7286575124284	0.0719505911360547	FALSE
C5_0h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	0h	0	TDH1	2024-09-08	rep1	24.9003239625069	0.0319342945482717	FALSE
C5_0h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	0h	0	mCherry	2024-09-08	rep1	21.656088070403	0.307103512635213	FALSE
C5_0h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	0h	0	Neon2	2024-09-08	rep1	22.8305345302578	0.134091717773675	FALSE
C5_0h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	0h	0	GAPDH	2024-09-08	rep1	27.3223464870198	0.00597547209978797	FALSE
C5_0h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	0h	0	YTHDF2	2024-09-08	rep1	26.7877808113363	0.00863936081110642	FALSE
C5_0h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	0h	0	MYC	2024-09-08	rep1	33.5520672001463	7.9422962983472e-05	FALSE
C5_0h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	0h	0	TDH1	2024-09-08	rep2	25.2370398373091	0.0252894619900243	FALSE
C5_0h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	0h	0	mCherry	2024-09-08	rep2	21.4571820256013	0.347338639516471	FALSE
C5_0h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	0h	0	Neon2	2024-09-08	rep2	22.7404809592566	0.142744451150904	FALSE
C5_0h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	0h	0	GAPDH	2024-09-08	rep2	27.1511602466185	0.00673319894625962	FALSE
C5_0h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	0h	0	YTHDF2	2024-09-08	rep2	27.2059101538299	0.00646105902450209	FALSE
C5_0h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	0h	0	MYC	2024-09-08	rep2	33.2401772846827	9.8565542809252e-05	FALSE
C5_0h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	0h	0	TDH1	2024-09-08	rep3	24.2138909708047	0.0513917004347878	FALSE
C5_0h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	0h	0	mCherry	2024-09-08	rep3	20.2147723100192	0.821800872221794	FALSE
C5_0h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	0h	0	Neon2	2024-09-08	rep3	21.4698969419469	0.344313250219636	FALSE
C5_1h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	1h	1	TDH1	2024-09-08	rep1	25.1942776059915	0.026131303828143	FALSE
C5_1h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	1h	1	mCherry	2024-09-08	rep1	21.7306299946715	0.28801729472603	FALSE
C5_1h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	1h	1	Neon2	2024-09-08	rep1	23.1929007739113	0.104290698850764	FALSE
C5_1h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	1h	1	GAPDH	2024-09-08	rep1	27.2436753358972	0.00629273591224401	FALSE
C5_1h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	1h	1	YTHDF2	2024-09-08	rep1	27.3638666541913	0.00578976786198296	FALSE
C5_1h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	1h	1	MYC	2024-09-08	rep1	34.4167172011131	4.36622669993133e-05	FALSE
C5_1h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	1h	1	TDH1	2024-09-08	rep2	26.5545368775421	0.0101459899132055	FALSE
C5_1h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	1h	1	mCherry	2024-09-08	rep2	22.7576334345467	0.141049384598293	FALSE
C5_1h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	1h	1	Neon2	2024-09-08	rep2	24.3264821713169	0.0475428270716027	FALSE
C5_1h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	1h	1	GAPDH	2024-09-08	rep2	27.9194576704051	0.00394264422463025	FALSE
C5_1h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	1h	1	YTHDF2	2024-09-08	rep2	28.8365834858323	0.00208604408148895	FALSE
C5_1h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	1h	1	MYC	2024-09-08	rep2	35.3997098169431	2.21123715117198e-05	FALSE
C5_1h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	1h	1	TDH1	2024-09-08	rep3	26.2720312867753	0.0123404748028718	FALSE
C5_1h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	1h	1	mCherry	2024-09-08	rep3	22.4695220860444	0.172385935186602	FALSE
C5_1h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	1h	1	Neon2	2024-09-08	rep3	24.0765303016791	0.0565420536045138	FALSE
C5_2h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	2h	2	TDH1	2024-09-08	rep1	25.6289614522863	0.019272542140648	FALSE
C5_2h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	2h	2	mCherry	2024-09-08	rep1	22.3236334224494	0.19079959923661	FALSE
C5_2h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	2h	2	Neon2	2024-09-08	rep1	24.5597491480076	0.0405634971422221	FALSE
C5_2h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	2h	2	GAPDH	2024-09-08	rep1	27.2114506980909	0.00644149335968462	FALSE
C5_2h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	2h	2	YTHDF2	2024-09-08	rep1	28.179135766755	0.00329046427491049	FALSE
C5_2h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	2h	2	MYC	2024-09-08	rep1	35.5675321919987	1.96563839778431e-05	FALSE
C5_2h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	2h	2	TDH1	2024-09-08	rep2	25.0488478028273	0.0288254062907591	FALSE
C5_2h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	2h	2	mCherry	2024-09-08	rep2	21.0731872948173	0.45352855937701	FALSE
C5_2h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	2h	2	Neon2	2024-09-08	rep2	23.0580963105092	0.114504236525965	FALSE
C5_2h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	2h	2	GAPDH	2024-09-08	rep2	26.7109338048325	0.00910356182211357	FALSE
C5_2h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	2h	2	YTHDF2	2024-09-08	rep2	27.7254976417593	0.00450602493994997	FALSE
C5_2h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	2h	2	MYC	2024-09-08	rep2	34.0548245889226	5.604051505674e-05	FALSE
C5_2h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	2h	2	TDH1	2024-09-08	rep3	25.2695400653231	0.0247273895834872	FALSE
C5_2h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	2h	2	mCherry	2024-09-08	rep3	21.0790185329369	0.452188193528948	FALSE
C5_2h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	2h	2	Neon2	2024-09-08	rep3	23.6280574657265	0.0771340198311307	FALSE
C5_4h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	4h	4	TDH1	2024-09-08	rep1	25.0516004348989	0.0287760662266233	FALSE
C5_4h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	4h	4	mCherry	2024-09-08	rep1	21.6681713840255	0.300075461285417	FALSE
C5_4h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	4h	4	Neon2	2024-09-08	rep1	25.0455321466749	0.02887931138164	FALSE
C5_4h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	4h	4	GAPDH	2024-09-08	rep1	28.5123718403758	0.00261199525892062	FALSE
C5_4h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	4h	4	YTHDF2	2024-09-08	rep1	27.98255192501	0.00377061868890815	FALSE
C5_4h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	4h	4	MYC	2024-09-08	rep1	35.0493515794412	2.81250853601054e-05	FALSE
C5_4h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	4h	4	TDH1	2024-09-08	rep2	25.2902594515685	0.0243716743898658	FALSE
C5_4h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	4h	4	mCherry	2024-09-08	rep2	23.0134234904428	0.118546064605208	FALSE
C5_4h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	4h	4	Neon2	2024-09-08	rep2	25.5975296961768	0.019701644555959	FALSE
C5_4h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	4h	4	GAPDH	2024-09-08	rep2	28.1888654900907	0.00326906480607331	FALSE
C5_4h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	4h	4	YTHDF2	2024-09-08	rep2	28.3355713418774	0.00295345821376553	FALSE
C5_4h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	4h	4	MYC	2024-09-08	rep2	34.9919989137943	2.92657306370335e-05	FALSE
C5_4h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	4h	4	TDH1	2024-09-08	rep3	26.2086581115056	0.0128958307195478	FALSE
C5_4h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	4h	4	mCherry	2024-09-08	rep3	23.6672479716556	0.0751641204666706	FALSE
C5_4h__mock_none_ELP1KO	ELP1 KO	C5	ActD	mock	mock	4h	4	Neon2	2024-09-08	rep3	26.3138676084779	0.0119978385867965	FALSE
C5_0h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	0h	0	TDH1	2024-09-08	rep1	24.2186947512114	0.0512298976009118	FALSE
C5_0h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	0h	0	mCherry	2024-09-08	rep1	20.1504529237453	0.86143190083149	FALSE
C5_0h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	0h	0	Neon2	2024-09-08	rep1	21.3251558202196	0.380652374248232	FALSE
C5_0h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	0h	0	GAPDH	2024-09-08	rep1	23.7307243163862	0.0718360114330429	FALSE
C5_0h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	0h	0	YTHDF2	2024-09-08	rep1	23.1499450544356	0.10763846316171	FALSE
C5_0h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	0h	0	MYC	2024-09-08	rep1	28.3321001534185	0.00295938278181738	FALSE
C5_0h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	0h	0	TDH1	2024-09-08	rep2	24.1800550540609	0.0526203160434658	FALSE
C5_0h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	0h	0	mCherry	2024-09-08	rep2	19.6599012335515	1.20819023960309	FALSE
C5_0h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	0h	0	Neon2	2024-09-08	rep2	20.9851334780589	0.481799224801934	FALSE
C5_0h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	0h	0	GAPDH	2024-09-08	rep2	23.3598740025375	0.0928926511836791	FALSE
C5_0h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	0h	0	YTHDF2	2024-09-08	rep2	23.1365284494114	0.10844859717318	FALSE
C5_0h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	0h	0	MYC	2024-09-08	rep2	27.7622351421041	0.0043927543624184	FALSE
C5_0h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	0h	0	TDH1	2024-09-08	rep3	24.1934681986394	0.0521243944898846	FALSE
C5_0h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	0h	0	mCherry	2024-09-08	rep3	19.848691406697	1.05915762808578	FALSE
C5_0h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	0h	0	Neon2	2024-09-08	rep3	20.998083619705	0.477473149775666	FALSE
C5_1h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	1h	1	TDH1	2024-09-08	rep1	23.3559559800088	0.0931857381155091	FALSE
C5_1h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	1h	1	mCherry	2024-09-08	rep1	19.6314484537923	1.2314035062329	FALSE
C5_1h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	1h	1	Neon2	2024-09-08	rep1	21.0346288012328	0.465527996526903	FALSE
C5_1h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	1h	1	GAPDH	2024-09-08	rep1	22.6081344276036	0.156509788341633	FALSE
C5_1h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	1h	1	YTHDF2	2024-09-08	rep1	23.0206996220815	0.117511205856256	FALSE
C5_1h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	1h	1	MYC	2024-09-08	rep1	27.6770284660415	0.00466008126672018	FALSE
C5_1h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	1h	1	TDH1	2024-09-08	rep2	24.7857921454591	0.0345759704483774	FALSE
C5_1h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	1h	1	mCherry	2024-09-08	rep2	20.69150604376	0.590627384775387	FALSE
C5_1h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	1h	1	Neon2	2024-09-08	rep2	22.0403647489399	0.231918429261913	FALSE
C5_1h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	1h	1	GAPDH	2024-09-08	rep2	23.6963330489245	0.0735698044661924	FALSE
C5_1h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	1h	1	YTHDF2	2024-09-08	rep2	24.1420717468131	0.0540572276945243	FALSE
C5_1h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	1h	1	MYC	2024-09-08	rep2	29.0691601735099	0.00177546728663056	FALSE
C5_1h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	1h	1	TDH1	2024-09-08	rep3	24.5846267567685	0.0399462733705876	FALSE
C5_1h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	1h	1	mCherry	2024-09-08	rep3	21.0630231472308	0.456459962860554	FALSE
C5_1h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	1h	1	Neon2	2024-09-08	rep3	22.1158460527208	0.2200290694976	FALSE
C5_2h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	2h	2	TDH1	2024-09-08	rep1	23.8438939101211	0.0664162125511474	FALSE
C5_2h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	2h	2	mCherry	2024-09-08	rep1	20.0265769121969	0.936268787877564	FALSE
C5_2h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	2h	2	Neon2	2024-09-08	rep1	21.5826837845891	0.318397907736741	FALSE
C5_2h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	2h	2	GAPDH	2024-09-08	rep1	23.2660444655335	0.099200093165286	FALSE
C5_2h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	2h	2	YTHDF2	2024-09-08	rep1	22.9891522919662	0.120109516030212	FALSE
C5_2h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	2h	2	MYC	2024-09-08	rep1	29.4511574249996	0.0013626025146558	FALSE
C5_2h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	2h	2	TDH1	2024-09-08	rep2	24.1853329012558	0.0524200184031164	FALSE
C5_2h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	2h	2	mCherry	2024-09-08	rep2	20.0214124169475	0.940588211986445	FALSE
C5_2h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	2h	2	Neon2	2024-09-08	rep2	21.8811802542307	0.259021921019811	FALSE
C5_2h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	2h	2	GAPDH	2024-09-08	rep2	23.0501880442273	0.11519820561143	FALSE
C5_2h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	2h	2	YTHDF2	2024-09-08	rep2	23.8108823590847	0.0679532472137134	FALSE
C5_2h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	2h	2	MYC	2024-09-08	rep2	29.1569392192677	0.00167066342707598	FALSE
C5_2h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	2h	2	TDH1	2024-09-08	rep3	24.709740197794	0.036444157553554	FALSE
C5_2h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	2h	2	mCherry	2024-09-08	rep3	20.4888516543352	0.68628347192652	FALSE
C5_2h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	2h	2	Neon2	2024-09-08	rep3	22.3531867738663	0.186674897705095	FALSE
C5_4h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	4h	4	TDH1	2024-09-08	rep1	24.1421185798236	0.0541781359197791	FALSE
C5_4h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	4h	4	mCherry	2024-09-08	rep1	20.5196986483613	0.665232204162865	FALSE
C5_4h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	4h	4	Neon2	2024-09-08	rep1	22.7271863564757	0.144148749058063	FALSE
C5_4h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	4h	4	GAPDH	2024-09-08	rep1	23.190352261429	0.104474258273856	FALSE
C5_4h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	4h	4	YTHDF2	2024-09-08	rep1	24.1809544127567	0.0525998318455427	FALSE
C5_4h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	4h	4	MYC	2024-09-08	rep1	31.6628897826118	0.000294135275020572	FALSE
C5_4h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	4h	4	TDH1	2024-09-08	rep2	24.3015738496232	0.0483817599211757	FALSE
C5_4h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	4h	4	mCherry	2024-09-08	rep2	20.4048039191591	0.720404718815379	FALSE
C5_4h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	4h	4	Neon2	2024-09-08	rep2	22.8112503645578	0.135953852760527	FALSE
C5_4h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	4h	4	GAPDH	2024-09-08	rep2	23.3626556812524	0.0927370243038653	FALSE
C5_4h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	4h	4	YTHDF2	2024-09-08	rep2	24.0958954582942	0.0558077710039146	FALSE
C5_4h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	4h	4	MYC	2024-09-08	rep2	31.5817486116597	0.000311135439606313	FALSE
C5_4h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	4h	4	TDH1	2024-09-08	rep3	25.0892531711615	0.0280288418752484	FALSE
C5_4h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	4h	4	mCherry	2024-09-08	rep3	21.4572429548925	0.347324905791066	FALSE
C5_4h__STM_none_ELP1KO	ELP1 KO	C5	ActD	STM	mock	4h	4	Neon2	2024-09-08	rep3	23.5945260560442	0.0789528906809322	FALSE
C7_0h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	0h	0	TDH1	2024-09-08	rep1	24.260552047487	0.0497618359661828	FALSE
C7_0h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	0h	0	mCherry	2024-09-08	rep1	21.7700145034723	0.279662001782618	FALSE
C7_0h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	0h	0	Neon2	2024-09-08	rep1	24.4119279562866	0.0448111964255493	FALSE
C7_0h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	0h	0	TDH1	2024-09-08	rep2	23.8286940047125	0.067121935133927	FALSE
C7_0h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	0h	0	mCherry	2024-09-08	rep2	21.1031178661977	0.444010821911422	FALSE
C7_0h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	0h	0	Neon2	2024-09-08	rep2	23.6777851952396	0.0745876174467949	FALSE
C7_0h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	0h	0	TDH1	2024-09-08	rep3	24.2726395432071	0.0493993311507841	FALSE
C7_0h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	0h	0	mCherry	2024-09-08	rep3	21.1368998167774	0.433750501120152	FALSE
C7_0h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	0h	0	Neon2	2024-09-08	rep3	23.9222330536631	0.0629509128158173	FALSE
C7_1h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	1h	1	TDH1	2024-09-08	rep1	24.2996556703333	0.0484410354149862	FALSE
C7_1h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	1h	1	mCherry	2024-09-08	rep1	22.0934206159428	0.223469873776956	FALSE
C7_1h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	1h	1	Neon2	2024-09-08	rep1	24.9664623990824	0.0323657915716051	FALSE
C7_1h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	1h	1	TDH1	2024-09-08	rep2	23.2392611078521	0.100993042025287	FALSE
C7_1h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	1h	1	mCherry	2024-09-08	rep2	21.3608381873382	0.371347331075763	FALSE
C7_1h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	1h	1	Neon2	2024-09-08	rep2	24.3841006077425	0.0456725498411336	FALSE
C7_1h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	1h	1	TDH1	2024-09-08	rep3	24.5200122616155	0.0415692974001402	FALSE
C7_1h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	1h	1	mCherry	2024-09-08	rep3	23.0730251669022	0.113326994777876	FALSE
C7_1h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	1h	1	Neon2	2024-09-08	rep3	25.9839486441006	0.01506792081139	FALSE
C7_2h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	2h	2	TDH1	2024-09-08	rep1	23.9086049881216	0.0635045322293284	FALSE
C7_2h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	2h	2	mCherry	2024-09-08	rep1	22.4280187355953	0.177213002924404	FALSE
C7_2h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	2h	2	Neon2	2024-09-08	rep1	25.4306812772654	0.0221106813796228	FALSE
C7_2h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	2h	2	TDH1	2024-09-08	rep2	25.3962202629303	0.0226452779408967	FALSE
C7_2h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	2h	2	mCherry	2024-09-08	rep2	23.1653151129468	0.106303213340047	FALSE
C7_2h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	2h	2	Neon2	2024-09-08	rep2	26.6117658410298	0.00975258552521069	FALSE
C7_2h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	2h	2	TDH1	2024-09-08	rep3	23.6368839513948	0.0766635522911823	FALSE
C7_2h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	2h	2	mCherry	2024-09-08	rep3	21.7675763963929	0.280766335307838	FALSE
C7_2h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	2h	2	Neon2	2024-09-08	rep3	25.1899546011794	0.0261561318727138	FALSE
C7_4h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	4h	4	TDH1	2024-09-08	rep1	24.5305924808883	0.0412625345725648	FALSE
C7_4h__mock_none_ELP1KO	ELP1 KO	C7	ActD	mock	mock	4h	4	mCherry	2024-09-08	rep1	22.9578460808197	0.12274412967974	FALSE
